Id,Quantità,Totale,IdFattura,IdProdotto,DataFattura,IdCliente,CostoProdotto
20397,6,49.88,657,14,2023-03-12,1171,18.88
20398,5,17.84,157,13,2023-07-01,618,2.41
20399,9,150.2,750,18,2024-04-01,3219,34.7
20400,7,300.36,190,23,2024-09-18,215,29.52
20401,4,110.09,237,17,2024-06-04,3119,31.07
20402,7,238.7,185,19,2023-01-22,2311,42.61
20403,3,147.19,486,25,2024-04-12,4255,45.73
20404,8,126.22,560,8,2024-03-11,1791,11.05
20405,9,29.39,193,21,2024-12-15,3513,5.1
20406,6,66.74,489,2,2023-05-11,4853,22.95
20407,9,203.47,527,14,2023-05-19,781,42.88
20408,9,79.33,357,20,2024-03-02,3558,31.45
20409,6,87.94,211,10,2024-05-23,2753,20.51
20410,3,70.48,353,5,2023-09-28,3367,26.46
20411,4,66.32,351,23,2023-11-16,3443,13.13
20412,7,47.41,800,18,2024-08-02,3747,28.23
20413,3,67.93,49,11,2023-02-11,1489,20.51
20414,9,322.46,608,6,2024-04-07,894,31.43
20415,7,324.7,709,24,2023-06-27,4740,47.62
20416,2,62.09,455,10,2023-03-24,603,22.26
20417,7,141.32,548,26,2023-06-29,306,48.69
20418,8,71.04,134,15,2023-03-03,4558,17.52
20419,6,26.28,17,12,2023-07-31,1972,18.57
20420,9,45.66,823,21,2023-09-21,4205,10.5
20421,5,69.65,563,1,2023-04-04,2,11.19
20422,6,120.27,567,11,2023-12-19,4350,14.83
20423,3,99.91,495,18,2024-11-25,4661,36.5
20424,3,62.92,592,24,2024-03-28,1127,20.78
20425,2,43.16,542,5,2024-07-20,2060,33.44
20426,6,162.0,553,18,2024-10-31,3868,43.4
20427,4,144.03,838,20,2023-04-22,3809,32.09
20428,3,65.72,977,20,2023-01-01,4345,19.12
20429,7,22.81,970,23,2023-06-19,4504,17.99
20430,6,118.29,858,22,2024-12-06,2119,32.66
20431,4,48.17,403,2,2023-09-03,358,42.77
20432,1,16.71,930,2,2023-11-09,3906,12.67
20433,1,54.0,113,25,2024-08-03,3692,44.66
20434,3,41.63,113,14,2024-08-03,3692,32.96
20435,2,16.3,838,2,2023-04-22,3809,11.95
20436,8,240.31,48,22,2024-05-01,2006,31.71
20437,5,95.63,822,26,2023-08-13,2887,32.97
20438,5,101.47,463,13,2024-11-20,3016,47.56
20439,7,118.63,182,26,2023-10-18,3994,31.43
20440,7,219.19,511,8,2023-08-29,1636,46.03
20441,2,31.58,645,17,2024-09-03,219,20.61
20442,6,281.45,344,11,2023-08-29,766,38.68
20443,7,185.49,13,2,2024-06-26,138,31.97
20444,5,161.37,375,1,2024-05-28,4349,22.66
20445,9,380.09,606,20,2024-10-03,1435,30.11
20446,1,6.85,581,4,2024-07-16,446,4.95
20447,2,99.42,148,11,2023-05-21,106,47.88
20448,2,19.65,239,9,2023-12-21,4437,16.7
20449,4,38.43,903,24,2023-09-07,3693,13.18
20450,6,125.65,216,6,2023-08-05,2817,34.34
20451,3,8.72,778,5,2024-09-01,2460,2.69
20452,3,98.97,94,22,2023-11-12,43,25.37
20453,5,147.83,754,20,2023-03-04,4442,30.15
20454,1,52.35,813,1,2024-11-05,1391,37.15
20455,2,66.06,100,5,2023-06-30,3648,26.11
20456,2,68.95,798,24,2024-12-13,3807,25.28
20457,5,153.78,267,13,2023-02-01,1425,36.48
20458,6,209.35,948,6,2023-03-31,813,38.46
20459,1,52.6,776,18,2024-11-11,4404,45.24
20460,7,44.79,909,17,2024-05-01,4644,5.18
20461,3,84.97,270,8,2024-03-14,4789,27.59
20462,7,287.21,606,20,2024-10-03,1435,45.94
20463,5,315.38,716,19,2023-05-11,1593,43.58
20464,9,269.24,611,21,2023-10-25,4541,48.21
20465,1,2.74,845,21,2023-11-17,3117,1.85
20466,2,70.97,384,19,2024-06-15,4085,36.38
20467,8,133.51,799,10,2023-05-18,3905,37.69
20468,5,137.97,645,16,2024-09-03,219,31.76
20469,3,175.22,880,3,2024-11-12,4113,41.18
20470,4,66.25,692,18,2024-02-26,2602,39.79
20471,6,112.81,372,1,2024-03-28,1139,18.3
20472,3,15.2,318,1,2024-01-21,4579,7.55
20473,3,85.14,312,17,2024-04-17,2343,37.59
20474,6,85.55,845,5,2023-11-17,3117,35.55
20475,3,23.5,963,25,2024-07-02,1174,15.02
20476,1,11.53,54,10,2024-03-18,2647,8.51
20477,5,47.56,545,8,2024-02-04,2388,9.63
20478,4,156.48,93,24,2023-04-26,4102,45.43
20479,1,29.3,569,16,2024-01-26,3541,25.21
20480,2,107.01,257,9,2024-10-18,428,38.25
20481,3,105.67,193,15,2024-12-15,3513,26.43
20482,5,100.14,967,11,2024-10-02,2021,40.02
20483,1,41.34,335,14,2023-06-29,3404,30.96
20484,6,82.7,500,17,2023-03-08,248,36.13
20485,8,108.94,357,6,2024-03-02,3558,14.36
20486,6,228.09,792,19,2024-07-13,1601,47.42
20487,1,58.81,272,25,2023-05-15,3243,41.95
20488,7,29.81,405,9,2023-09-28,115,22.38
20489,7,34.65,848,10,2024-02-13,3716,14.52
20490,8,53.44,241,1,2023-05-19,4404,4.89
20491,2,78.19,298,11,2023-10-22,345,43.57
20492,1,26.7,753,25,2024-04-28,2952,18.04
20493,8,250.48,452,11,2024-08-16,274,24.02
20494,7,109.3,858,3,2024-12-06,2119,32.79
20495,9,60.11,382,15,2023-02-06,1163,19.56
20496,1,7.51,628,19,2023-11-27,2320,5.18
20497,7,126.97,921,8,2023-03-31,3647,38.55
20498,3,29.49,791,12,2024-03-20,1347,10.23
20499,1,5.38,218,15,2024-11-15,3870,3.98
20500,2,97.04,216,22,2023-08-05,2817,37.96
20501,9,252.16,767,18,2023-10-23,4663,47.82
20502,4,160.84,52,8,2023-09-07,2733,33.45
20503,2,45.82,237,14,2024-06-04,3119,15.98
20504,7,292.95,547,9,2023-08-13,459,45.09
20505,8,163.03,840,2,2023-06-14,823,16.77
20506,1,55.35,221,16,2023-07-15,3745,39.84
20507,7,45.0,897,2,2024-07-02,1365,6.5
20508,9,44.11,356,16,2024-07-06,3946,9.23
20509,2,7.63,788,21,2024-12-09,3498,4.89
20510,8,136.81,587,24,2024-08-04,3208,12.39
20511,4,118.1,909,3,2024-05-01,4644,40.57
20512,7,229.0,100,25,2023-06-30,3648,27.17
20513,7,225.44,753,25,2024-04-28,2952,29.61
20514,1,67.31,117,15,2024-02-15,536,46.05
20515,4,280.94,270,26,2024-03-14,4789,47.42
20516,7,17.53,152,7,2024-03-08,3883,6.16
20517,9,137.69,226,5,2023-03-14,59,32.05
20518,3,67.88,283,19,2024-04-14,4258,46.57
20519,6,51.5,996,8,2024-09-07,3084,27.77
20520,3,6.76,799,10,2023-05-18,3905,2.47
20521,7,172.65,189,1,2024-09-23,1809,34.79
20522,5,85.65,378,24,2023-03-20,2352,45.35
20523,4,39.48,102,21,2024-10-24,1264,35.57
20524,4,34.45,420,15,2024-09-10,2405,24.5
20525,2,54.66,683,20,2023-12-01,3346,38.28
20526,9,11.56,165,12,2024-12-04,2101,7.41
20527,4,150.65,805,8,2024-07-07,575,35.69
20528,3,8.57,398,8,2024-09-02,3427,3.93
20529,5,196.81,936,15,2024-10-23,1096,27.58
20530,4,125.76,502,10,2024-09-30,4308,37.32
20531,4,101.88,978,24,2024-09-23,3599,32.07
20532,3,80.37,324,24,2024-02-03,139,22.2
20533,5,133.65,688,20,2024-10-05,3565,30.33
20534,6,222.48,937,24,2023-03-31,549,37.0
20535,8,260.58,128,15,2023-08-31,2531,46.39
20536,7,100.51,442,1,2023-09-28,1098,22.0
20537,8,40.42,210,16,2024-10-04,4266,8.84
20538,5,283.44,835,9,2023-12-19,1117,44.03
20539,4,58.99,359,20,2024-11-02,2542,19.4
20540,9,228.26,34,25,2023-03-28,2809,21.08
20541,5,150.74,523,1,2024-10-21,3499,32.21
20542,5,202.54,91,25,2024-04-02,2751,29.36
20543,4,161.39,471,13,2023-08-12,2065,27.61
20544,5,86.85,720,11,2024-05-11,3648,19.72
20545,2,69.06,685,24,2024-04-01,2835,42.04
20546,4,16.44,747,23,2024-11-20,444,5.53
20547,6,216.89,483,11,2024-01-10,2811,35.17
20548,2,65.26,914,1,2023-11-25,1720,30.99
20549,9,181.2,558,6,2024-03-09,1406,31.29
20550,8,205.02,467,8,2024-06-17,1695,37.62
20551,9,448.99,497,19,2023-10-09,1960,33.71
20552,1,37.55,786,4,2024-10-05,1121,29.7
20553,3,8.72,168,7,2023-10-27,1085,5.66
20554,2,134.27,985,4,2024-08-24,1698,49.75
20555,6,402.75,182,8,2023-10-18,3994,49.85
20556,5,35.26,281,9,2024-04-20,3018,31.97
20557,3,7.21,469,25,2023-04-26,4039,5.35
20558,2,30.28,839,6,2023-07-14,3175,16.65
20559,7,150.44,802,26,2023-06-20,2124,23.16
20560,6,16.08,723,14,2023-03-06,868,5.8
20561,6,17.89,196,8,2024-03-27,156,3.14
20562,7,48.66,807,7,2024-01-24,3553,11.49
20563,6,141.76,499,16,2024-09-25,2481,24.24
20564,8,94.19,496,23,2023-11-11,2079,43.83
20565,7,54.59,449,12,2024-12-01,2862,6.53
20566,3,142.03,710,10,2024-01-26,385,36.73
20567,1,50.93,111,2,2023-01-27,4741,40.3
20568,1,7.69,37,9,2023-07-01,270,5.16
20569,4,37.82,818,14,2023-04-23,1430,20.94
20570,7,47.72,420,14,2024-09-10,2405,5.27
20571,1,7.04,776,3,2024-11-11,4404,5.5
20572,2,81.76,375,22,2024-05-28,4349,39.7
20573,4,50.01,544,9,2024-09-06,2744,22.89
20574,2,68.7,60,3,2023-02-03,2044,36.71
20575,4,139.7,3,1,2023-03-06,134,37.73
20576,8,131.61,599,8,2024-04-17,3205,24.65
20577,5,35.03,180,11,2024-12-22,4578,19.0
20578,2,139.69,376,8,2023-04-20,3669,49.03
20579,3,19.36,131,21,2023-11-12,343,7.53
20580,6,163.89,865,2,2023-12-20,2044,30.5
20581,8,373.86,125,21,2023-09-02,392,41.75
20582,6,202.59,835,14,2023-12-19,1117,28.88
20583,1,24.15,614,9,2023-01-08,449,16.97
20584,9,107.98,791,9,2024-03-20,1347,25.1
20585,6,14.09,216,3,2023-08-05,2817,9.59
20586,6,148.12,881,23,2023-05-20,4870,41.2
20587,9,70.63,181,10,2023-09-27,1620,11.85
20588,9,151.14,445,24,2024-08-08,2445,19.13
20589,8,129.74,398,21,2024-09-02,3427,13.58
20590,3,113.03,31,15,2023-03-01,2302,26.11
20591,8,199.18,80,24,2024-05-13,4704,44.88
20592,2,32.23,448,21,2024-02-29,1479,26.39
20593,6,14.52,24,9,2023-08-29,1025,2.84
20594,5,131.51,795,12,2023-08-23,459,32.37
20595,9,203.98,955,5,2024-04-30,1082,44.53
20596,4,244.27,70,25,2023-06-13,4139,44.22
20597,3,38.1,894,3,2024-03-21,3728,14.91
20598,8,326.87,969,16,2024-08-12,161,28.56
20599,9,193.51,901,24,2024-05-24,2528,14.96
20600,4,221.01,708,20,2023-09-17,1964,42.8
20601,9,268.77,452,9,2024-08-16,274,22.68
20602,6,127.92,3,10,2023-03-06,134,25.5
20603,5,28.42,821,21,2024-12-07,3770,17.5
20604,9,161.92,936,26,2024-10-23,1096,21.44
20605,7,265.66,205,6,2023-11-20,344,46.2
20606,9,463.04,767,9,2023-10-23,4663,36.65
20607,4,43.3,649,16,2023-05-07,4824,33.44
20608,2,43.95,646,16,2023-03-11,1896,35.55
20609,6,384.22,450,16,2024-06-19,4294,49.04
20610,3,15.42,161,18,2023-08-14,4371,10.46
20611,2,23.74,534,10,2024-04-07,896,9.93
20612,3,106.9,55,18,2024-12-21,7,24.66
20613,5,3.02,704,24,2024-01-08,1615,1.26
20614,8,48.62,185,21,2023-01-22,2311,17.43
20615,3,133.48,354,5,2024-11-03,1976,36.75
20616,4,52.11,130,5,2023-02-16,2248,22.04
20617,3,5.43,339,23,2024-06-10,581,3.5
20618,1,25.96,694,16,2023-05-04,1208,18.05
20619,9,65.14,927,24,2024-11-25,3854,6.19
20620,2,6.7,224,25,2024-05-01,4346,5.83
20621,3,164.11,82,10,2024-06-23,1164,46.17
20622,4,11.59,779,14,2023-07-28,423,3.67
20623,3,60.31,553,16,2024-10-31,3868,26.35
20624,8,126.4,728,23,2023-01-24,943,18.55
20625,9,101.75,598,16,2023-05-03,3775,18.5
20626,3,161.38,831,17,2024-02-27,1451,42.23
20627,4,134.29,674,4,2023-05-27,1036,31.13
20628,7,53.61,525,8,2024-12-19,2449,18.81
20629,4,118.53,96,8,2024-06-11,3301,43.48
20630,7,182.92,739,6,2024-11-04,3988,20.7
20631,4,82.77,20,18,2023-06-02,4078,17.06
20632,5,266.54,911,9,2023-11-27,3540,40.54
20633,1,4.22,391,4,2024-11-06,2335,3.34
20634,3,4.89,211,20,2024-05-23,2753,3.87
20635,3,103.48,697,4,2024-09-02,3459,31.12
20636,4,94.72,643,20,2024-01-20,3394,19.97
20637,4,18.95,503,7,2023-09-06,4718,6.53
20638,7,448.43,713,3,2024-09-18,1713,47.88
20639,7,54.21,45,5,2024-01-18,3170,6.51
20640,5,132.59,159,19,2023-05-25,537,30.03
20641,4,26.32,559,21,2024-10-11,2417,15.33
20642,8,152.56,938,4,2023-07-01,2710,33.21
20643,4,42.87,155,4,2023-01-26,2826,9.99
20644,5,138.18,782,3,2024-01-22,4452,40.17
20645,3,58.24,954,15,2024-11-16,3373,24.49
20646,6,73.25,742,26,2023-08-11,4579,28.92
20647,4,50.48,369,25,2023-04-06,294,8.58
20648,3,86.85,273,11,2023-02-11,4334,43.22
20649,8,180.95,810,12,2024-08-04,2417,28.98
20650,5,58.36,178,19,2023-03-18,4522,9.7
20651,7,60.29,557,22,2023-11-28,2849,6.18
20652,3,116.65,336,17,2023-08-12,66,28.5
20653,9,71.14,185,4,2023-01-22,2311,22.82
20654,3,38.0,438,9,2024-12-09,2072,16.41
20655,5,46.76,154,22,2024-04-26,1495,12.09
20656,3,99.25,459,2,2023-10-27,1623,27.9
20657,9,456.52,529,10,2024-08-13,1529,34.78
20658,1,30.5,91,17,2024-04-02,2751,20.99
20659,6,16.22,417,20,2024-06-12,3969,4.88
20660,7,111.25,802,14,2023-06-20,2124,31.62
20661,1,23.72,335,12,2023-06-29,3404,17.4
20662,8,68.92,594,11,2023-06-02,4012,19.2
20663,9,64.64,208,9,2024-08-29,635,6.66
20664,2,65.07,170,20,2024-08-08,204,26.03
20665,2,54.61,757,11,2023-10-11,3967,19.28
20666,4,119.91,714,18,2024-03-05,4426,47.74
20667,8,153.59,443,12,2024-11-27,1522,41.51
20668,8,95.77,301,7,2024-05-17,4079,19.89
20669,3,95.01,838,16,2023-04-22,3809,37.04
20670,2,26.83,66,23,2023-04-27,872,10.88
20671,2,85.53,396,11,2024-01-19,669,37.36
20672,7,41.6,514,12,2024-07-13,4201,37.06
20673,9,46.26,279,16,2023-04-22,1125,3.8
20674,8,337.62,570,6,2023-06-08,3987,45.43
20675,2,98.99,44,1,2024-12-08,4761,49.74
20676,7,320.04,721,9,2024-03-30,824,43.41
20677,5,25.65,676,2,2023-04-21,2951,18.54
20678,3,157.81,944,2,2024-12-28,1087,46.8
20679,9,135.25,65,15,2024-12-18,3804,11.11
20680,6,165.59,840,24,2023-06-14,823,20.48
20681,1,63.76,641,21,2024-09-21,2481,45.89
20682,6,121.84,57,25,2024-11-13,2534,41.02
20683,6,52.51,16,22,2024-02-24,1181,11.89
20684,4,18.67,30,5,2023-11-29,4050,15.34
20685,4,27.91,875,1,2023-08-08,4688,24.27
20686,1,35.07,232,18,2023-02-23,1908,25.53
20687,5,83.92,659,24,2023-05-27,3759,32.38
20688,5,117.84,891,25,2024-06-11,3893,26.37
20689,8,365.31,778,21,2024-09-01,2460,38.92
20690,9,107.39,243,19,2023-01-27,4048,17.1
20691,8,320.69,529,21,2024-08-13,1529,36.07
20692,7,87.21,784,11,2023-08-01,4541,15.32
20693,7,28.74,257,24,2024-10-18,428,3.91
20694,1,16.56,657,18,2023-03-12,1171,14.09
20695,1,30.97,892,3,2023-05-23,3292,21.71
20696,4,74.62,654,12,2023-04-16,4022,26.39
20697,7,498.56,263,1,2023-06-21,3022,47.52
20698,4,7.78,323,1,2023-11-29,4507,1.62
20699,9,60.87,370,21,2023-05-16,2593,14.88
20700,5,235.35,737,10,2024-03-12,4136,49.08
20701,6,323.69,70,24,2023-06-13,4139,40.24
20702,2,68.71,4,15,2024-05-27,2158,23.59
20703,1,57.38,368,7,2024-11-29,2732,47.45
20704,3,84.57,626,11,2023-12-10,2234,45.47
20705,6,207.02,55,26,2024-12-21,7,26.47
20706,2,22.17,722,7,2023-02-11,4943,16.92
20707,7,39.01,185,26,2023-01-22,2311,33.45
20708,4,109.04,575,18,2024-02-09,3581,33.2
20709,9,471.1,330,21,2024-05-26,170,39.13
20710,1,43.62,864,13,2023-12-06,4393,34.35
20711,4,44.61,283,1,2024-04-14,4258,21.75
20712,6,64.31,498,2,2023-04-12,1570,8.29
20713,8,437.87,560,21,2024-03-11,1791,41.79
20714,2,19.13,168,18,2023-10-27,1085,15.49
20715,5,74.18,470,11,2024-08-17,696,16.57
20716,9,313.98,924,24,2024-01-03,4016,43.92
20717,7,20.65,85,13,2024-05-20,2688,6.14
20718,8,96.2,283,10,2024-04-14,4258,9.73
20719,2,18.95,594,10,2023-06-02,4012,10.64
20720,1,32.39,937,22,2023-03-31,549,28.96
20721,8,51.12,985,4,2024-08-24,1698,32.18
20722,1,12.21,654,25,2023-04-16,4022,8.65
20723,3,13.11,292,12,2024-11-07,5007,2.99
20724,2,129.61,413,18,2024-05-27,2231,48.41
20725,9,79.12,237,14,2024-06-04,3119,9.52
20726,9,313.15,122,20,2024-10-31,4075,36.44
20727,3,183.36,237,18,2024-06-04,3119,45.83
20728,1,30.17,841,15,2024-09-11,4190,26.11
20729,4,66.37,877,3,2023-08-27,3580,34.3
20730,5,29.87,867,26,2023-05-08,4227,6.13
20731,1,5.14,100,21,2023-06-30,3648,3.54
20732,6,153.1,132,19,2023-07-31,4712,34.89
20733,5,81.67,217,11,2023-11-19,4647,11.34
20734,2,41.14,188,1,2024-04-18,2282,19.32
20735,2,47.8,906,3,2024-09-27,3330,30.95
20736,4,107.22,45,2,2024-01-18,3170,37.64
20737,8,42.44,800,1,2024-08-02,3747,10.92
20738,9,153.18,72,21,2023-08-12,4308,14.41
20739,5,29.82,726,7,2023-11-03,4612,26.0
20740,6,391.73,919,12,2024-07-18,5000,45.11
20741,1,54.18,797,11,2024-09-12,402,38.38
20742,6,174.57,976,22,2023-10-04,3465,31.75
20743,5,60.47,854,9,2023-11-08,4,16.5
20744,6,171.94,401,1,2023-03-21,1380,24.27
20745,2,93.29,212,26,2024-06-04,4524,33.76
20746,2,66.11,111,21,2023-01-27,4741,22.32
20747,5,95.11,528,9,2024-11-18,3713,27.36
20748,8,151.81,974,25,2024-01-07,1935,17.46
20749,9,412.22,307,25,2024-11-26,4672,41.72
20750,2,125.54,539,2,2024-06-03,4458,48.29
20751,4,22.04,133,21,2024-05-29,3545,12.28
20752,7,101.91,864,3,2023-12-06,4393,30.07
20753,1,4.16,21,5,2024-08-25,3848,3.09
20754,5,55.38,398,15,2024-09-02,3427,11.15
20755,9,16.87,327,2,2023-02-23,1368,2.15
20756,2,95.64,902,24,2023-05-05,3971,47.77
20757,2,6.41,313,24,2023-08-17,1865,5.44
20758,3,15.13,478,24,2023-03-05,3407,12.82
20759,9,186.16,961,26,2024-01-26,3950,49.85
20760,7,55.98,416,6,2024-06-11,3504,31.39
20761,8,128.71,854,17,2023-11-08,4,26.43
20762,5,24.57,656,7,2023-10-11,2664,14.5
20763,7,60.75,481,25,2024-10-08,3623,17.83
20764,3,9.03,17,20,2023-07-31,1972,4.93
20765,2,53.43,357,5,2024-03-02,3558,23.82
20766,1,50.71,80,19,2024-05-13,4704,38.83
20767,5,100.39,805,26,2024-07-07,575,13.96
20768,3,92.78,325,10,2024-12-25,1428,32.03
20769,7,28.32,136,12,2024-08-13,4678,7.59
20770,5,49.72,60,2,2023-02-03,2044,19.86
20771,3,59.68,357,19,2024-03-02,3558,19.16
20772,1,23.16,88,7,2023-03-12,3982,19.07
20773,2,29.21,951,12,2024-09-16,1644,14.89
20774,6,24.14,732,17,2024-05-31,691,4.48
20775,1,9.99,712,4,2023-11-22,3066,9.02
20776,9,95.73,211,19,2024-05-23,2753,47.11
20777,7,17.58,70,7,2023-06-13,4139,14.11
20778,7,181.1,122,25,2024-10-31,4075,40.0
20779,9,322.75,124,8,2024-01-02,4391,33.95
20780,3,62.72,280,20,2024-03-05,2959,34.47
20781,4,74.97,429,4,2023-02-07,4454,24.24
20782,2,27.23,744,19,2024-09-15,2650,24.31
20783,2,6.74,313,4,2023-08-17,1865,5.68
20784,5,194.49,636,22,2023-08-19,3630,45.07
20785,1,22.15,632,22,2024-12-11,2505,17.18
20786,9,159.32,925,11,2023-06-18,481,25.71
20787,1,35.96,864,16,2023-12-06,4393,31.34
20788,1,11.52,317,9,2023-12-26,2784,10.11
20789,7,41.41,95,23,2023-10-11,3470,11.28
20790,2,31.01,61,14,2023-12-26,4671,20.53
20791,4,54.76,99,20,2024-06-08,3011,11.23
20792,7,164.65,199,3,2023-08-21,2427,25.27
20793,5,134.56,300,21,2023-08-25,4891,27.11
20794,4,96.44,516,12,2024-12-22,4813,27.57
20795,5,33.07,666,17,2023-11-14,542,17.66
20796,5,27.08,143,25,2023-09-05,2481,4.09
20797,2,83.22,384,26,2024-06-15,4085,43.94
20798,9,395.12,927,21,2024-11-25,3854,34.3
20799,8,12.67,774,21,2023-03-23,3524,2.18
20800,5,11.97,794,24,2024-05-12,2860,1.9
20801,5,13.08,118,19,2023-08-09,4517,4.85
20802,5,302.59,52,15,2023-09-07,2733,46.35
20803,3,169.92,406,4,2023-02-19,3985,43.48
20804,6,104.61,70,15,2023-06-13,4139,23.63
20805,8,411.7,361,10,2023-02-21,6,49.85
20806,6,18.08,359,21,2024-11-02,2542,6.29
20807,4,2.89,264,21,2023-01-06,1549,1.81
20808,7,118.09,852,26,2023-04-06,700,31.46
20809,3,119.69,381,19,2023-02-18,2361,37.0
20810,3,66.88,451,10,2023-08-07,2877,32.08
20811,1,18.9,503,3,2023-09-06,4718,16.17
20812,2,55.61,587,2,2024-08-04,3208,39.46
20813,8,136.36,386,26,2024-11-26,3499,16.25
20814,9,223.17,152,20,2024-03-08,3883,41.74
20815,1,30.33,582,9,2023-09-24,4251,21.17
20816,5,11.42,445,7,2024-08-08,2445,4.01
20817,8,235.25,631,25,2023-10-14,3344,40.67
20818,8,381.61,668,15,2023-02-01,330,32.66
20819,6,85.99,904,15,2024-05-31,2637,19.9
20820,1,55.79,810,1,2024-08-04,2417,37.88
20821,9,9.97,179,1,2024-06-04,2962,2.07
20822,9,58.59,71,3,2024-10-25,4145,47.07
20823,3,112.63,519,24,2023-07-09,3106,32.45
20824,4,32.49,222,10,2024-12-14,3622,11.77
20825,5,7.52,891,15,2024-06-11,3893,1.6
20826,7,158.04,659,6,2023-05-27,3759,33.58
20827,6,142.67,855,14,2024-10-22,4257,23.65
20828,8,123.12,869,3,2023-04-04,3726,14.65
20829,7,301.54,802,17,2023-06-20,2124,37.86
20830,5,88.57,461,26,2023-04-05,3040,29.28
20831,9,338.98,168,18,2023-10-27,1085,48.52
20832,1,57.77,328,18,2023-01-05,1279,39.2
20833,4,122.97,884,21,2024-02-10,1921,36.38
20834,3,176.06,43,6,2024-06-08,3812,43.02
20835,6,112.09,372,18,2024-03-28,1139,23.26
20836,9,76.18,150,20,2023-10-08,1850,25.67
20837,4,116.84,422,26,2024-11-29,4637,33.81
20838,9,161.75,424,22,2024-01-23,4040,19.51
20839,9,179.5,843,9,2024-07-12,1479,32.03
20840,8,175.59,216,6,2023-08-05,2817,25.68
20841,4,9.94,582,22,2023-09-24,4251,4.62
20842,1,51.78,828,8,2024-01-26,4721,35.17
20843,8,69.05,47,22,2024-05-19,1345,10.78
20844,6,60.48,82,2,2024-06-23,1164,20.07
20845,1,29.6,542,25,2024-07-20,2060,19.78
20846,1,44.59,611,2,2023-10-25,4541,38.01
20847,9,3.73,525,21,2024-12-19,2449,1.05
20848,4,4.76,555,23,2023-05-30,581,3.56
20849,5,364.64,505,24,2024-04-24,2779,48.89
20850,2,21.89,976,5,2023-10-04,3465,12.12
20851,4,68.8,553,25,2024-10-31,3868,31.03
20852,6,77.19,801,16,2023-04-26,3438,16.63
20853,5,88.98,262,12,2023-06-07,735,41.74
20854,8,61.13,668,9,2023-02-01,330,9.4
20855,3,26.13,463,1,2024-11-20,3016,13.77
20856,5,28.53,223,11,2023-04-13,711,11.23
20857,6,122.72,649,4,2023-05-07,4824,29.32
20858,8,359.6,551,17,2023-10-12,1251,44.91
20859,6,103.98,247,1,2024-10-23,3901,12.93
20860,6,50.58,535,9,2024-09-22,2213,11.37
20861,9,316.39,363,21,2023-02-22,3465,36.52
20862,3,145.32,253,24,2024-08-31,4743,46.06
20863,8,21.47,443,21,2024-11-27,1522,9.84
20864,6,120.44,175,22,2023-06-14,3076,22.06
20865,8,92.48,349,18,2024-09-02,2291,27.22
20866,6,99.49,469,18,2023-04-26,4039,18.32
20867,9,34.78,51,21,2023-10-06,669,22.02
20868,8,185.69,688,5,2024-10-05,3565,21.36
20869,3,184.28,843,17,2024-07-12,1479,45.23
20870,7,32.24,263,23,2023-06-21,3022,4.9
20871,5,170.1,329,8,2023-06-14,857,29.16
20872,2,41.63,362,1,2024-05-30,2191,22.01
20873,9,174.25,664,18,2023-04-17,4470,19.56
20874,8,273.56,930,8,2023-11-09,3906,26.57
20875,3,46.06,810,6,2024-08-04,2417,19.93
20876,4,215.44,686,7,2023-08-10,211,41.36
20877,4,210.23,628,4,2023-11-27,2320,44.6
20878,4,188.96,183,25,2024-02-07,4402,43.65
20879,2,91.38,345,14,2023-06-19,3313,39.68
20880,4,58.13,148,10,2023-05-21,106,40.59
20881,7,201.1,282,11,2024-05-30,4598,37.39
20882,9,101.51,923,3,2023-01-03,4883,21.55
20883,5,131.28,521,13,2024-02-20,844,46.52
20884,4,102.61,909,23,2024-05-01,4644,40.38
20885,6,5.23,205,14,2023-11-20,344,1.69
20886,5,66.32,72,14,2023-08-12,4308,9.91
20887,6,33.35,588,25,2023-08-22,945,14.66
20888,1,58.42,514,22,2024-07-13,4201,48.27
20889,4,84.54,627,1,2024-12-01,237,17.65
20890,5,160.8,218,2,2024-11-15,3870,32.84
20891,8,300.95,422,10,2024-11-29,4637,26.77
20892,2,49.4,109,10,2024-01-06,3552,16.6
20893,4,132.08,832,8,2024-08-14,4497,30.03
20894,8,49.83,366,9,2024-11-12,1829,38.91
20895,8,15.9,845,17,2023-11-17,3117,2.27
20896,3,87.4,96,9,2024-06-11,3301,22.28
20897,4,5.42,367,24,2024-11-29,1721,1.17
20898,3,155.22,158,19,2024-09-03,2643,37.9
20899,3,71.13,344,3,2023-08-29,766,16.4
20900,4,51.91,939,4,2023-07-24,4024,13.67
20901,8,199.95,992,21,2023-08-05,3520,17.52
20902,7,30.39,375,17,2024-05-28,4349,13.77
20903,3,74.58,568,17,2024-08-08,2114,27.8
20904,1,54.42,395,18,2024-07-25,1218,37.14
20905,7,393.96,792,20,2024-07-13,1601,41.88
20906,3,175.64,52,18,2023-09-07,2733,47.5
20907,3,61.64,352,25,2024-08-23,217,25.88
20908,8,199.73,683,25,2023-12-01,3346,17.12
20909,4,24.98,484,21,2024-10-31,1018,5.96
20910,5,155.17,557,4,2023-11-28,2849,23.84
20911,8,471.39,817,20,2024-09-24,1762,40.78
20912,2,108.81,329,20,2023-06-14,857,44.38
20913,8,86.31,8,13,2024-05-25,4735,35.86
20914,3,78.31,965,1,2023-06-07,4757,42.98
